0	4680	СТУК
1352960	1354400	Но можем ли мы пойти ещё дальше?

1355060	1358160	Да, да, можем, конечно, может быть, место, чтобы строить как термиты.

1358840	1361360	Мы заставим самих термитов для нас строить.

1362000	1362380	А как он?

1362840	1364960	Американский стартап-тармесс так и сделал,

1365520	1365660	да,

1366060	1367660	роботы не очень похожи на на секомах,

1367700	1369080	но посмысло один в один.

1369640	1370780	Вы как термитой инсатор?

1371040	1372120	Кладёте первый блок,

1372280	1374660	а все, что остаются роботом, это класс своей блоки рядом.

1374920	1375760	Вот и вся инструкция,

1376040	1379020	но ее хватает, чтобы строить маленький небоскребы,

1379420	1381140	вы скажете, даже проще построить самому.

1381500	1385280	Если бы с окону возьми к раантом или там не знаю, бетона насос.

1385740	1390200	Все так, да, ну попробуйте доставить бетона насос на морсь.

1390640	1391900	А вот роботов запросто,

1392320	1396320	из местного песка, роботы сделают себе блоки и как на 3D принтери,

1396340	1397760	напечатают здания по слоям.

1397960	1400700	А если нужно, они сальются в одного большого робота,

1400760	1402480	чтобы, например, то оскать большие блоки,

1402760	1407060	или из песка, делать подобие бетона из-заливатим фундамент.

1407400	1410640	Так что получается термитный интеллект самый совершеный.

1411680	1412260	Ну как сказать,

1414520	1415740	термиты отлично и строители,

1416200	1419440	но большую часть времени они просто валяются под конецанером,

1420600	1421920	которые сами же и построили.

1422180	1423880	В этом смысле они напоминают копебор.

1424120	1425800	Или как тайцев,

1426300	1427520	спящий на снегу.

1428000	1428340	Но что,

1428840	1430380	если строить раевой интеллект,

1430720	1434100	и существо, которые не просто выполняют команды,

1434300	1437040	но еще и активно адаптироваться к миру обучают друг друга.

1437520	1440860	То есть раньше мы строили интеллект буквально и ступиться,

1441440	1442840	а сейчас будем из умников,

1443160	1443760	а как у мыде.

1443880	1445420	Такой раевой интеллект уже есть,

1445880	1448140	а нём знал еще пещерный человек.

1448480	1449220	И не просто знал.

1449780	1451300	Но еще и активно и него эксплуатировал.

1452000	1454960	Это его на сканемую рисунку около 8 тысяч лет.

1455680	1460140	Здесь хомасапен, с корзинкой, коробка и цена дерева попытка задавать некий сладкий серол.

1460560	1462220	А вокруг не волитает роль существ,

1462400	1463620	который этот сероп произвели.

1464120	1465000	И конечно же вы догадались.

1465920	1468040	Сиропа тамет, а раевой интеллект это пчелы.

1473790	1479160	Одно на секу мы за всю жизнь произведет не больше вот такой ложки меда.

1479500	1481360	Но что получить вот такой банку?

1481860	1482380	Тысячи пчел,

1482820	1486680	параллители больше 50 тысяч квитров собрать нектор с миллиона цветов,

1486740	1489080	переварили внутри своего зоба и отрегнули в соты.

1489960	1493900	Вот, насколько это заморочный процесс ради вот такой банчки.

1494740	1495940	Челы такие же социальные,

1496100	1497260	как муравии или термиты,

1497480	1499840	но у них есть раз этой зрения крыд для полета.

1500380	1502880	Так что живут они не в плоской мире пекмана.

1503440	1503540	Авториде,

1504280	1506740	в добавок пчелы и видят в ультрифе олятие,

1506800	1510400	поэтому цветки для них буквально это посадочные полы, которые так окричат,

1510880	1512120	садись сюда обратиться здесь.

1512620	1515000	Мы решения это проверить, взяли несколько букетов,

1515460	1516940	ультрифе олятерифаналь и камеру,

1517260	1518540	который видит в ультрифе олятие.

1518640	1519640	Итак, давайте посмотрим,

1520260	1522340	как эти букеты видят в челы,

1522680	1525520	в пацеллных охране замочет яркую свечащуюся пельцу.

1525900	1528280	На ирисах увидит пылоса от рисунок на лепестках,

1528460	1531280	но лучше всего их зрения и предают профессиональные свемка.

1531420	1531720	Видно,

1531780	1533240	что некоторые цветы для пчеллы,

1533260	1535080	от целые свечащиеся галактики.

1535140	1536220	Запомните этот факт,

1536380	1537700	а лучше заскриньте его,

1537840	1540440	чтобы пересказать его близким и показать, когда будете дарить

1540840	1543400	цветы, но а здаставкой заказать их можно.

1543880	1544740	На флалуал.

1544920	1545980	Также, как идики пчел,

1546320	1547700	обретаются и по всему миру,

1547840	1549480	кроме крайнейой северо и сахары.

1549560	1553580	Так и флалуал доставляют цветы и подарки во всех климатических зонах.

1553700	1556200	Доставить букет знаком к ритт инвесторов Dubai,

1556360	1557760	ваши девушки в табилисе,

1557940	1559540	по-друге в солнечную бурсилону,

1559680	1562020	но и конечно, любимые бабушки в Яриван.

1562220	1564200	А если у кого-то оляргии на цветы,

1564400	1566280	закажите на флалуал подарки.

1566540	1566840	Так,

1566840	1570000	катье недавно отправила воздушные шависовые подруги в Лондон.

1570690	1574800	Так что нет смысла физически лететь к дорогому человеку,

1575000	1576960	чтобы вручить ему подарки и цветы.

1577140	1578780	Лучше закажи их на флалу,

1578820	1580720	это проще, чем бегать в полю за букетом,

1580940	1583480	а с промокодом 15 топлив до конца осени,

1583640	1586640	это будет ещё и на 15% дешевле.

1586940	1588180	Вы, по ссылке в описании,

1588520	1592100	а мы расскажем про главную фишку Пчал их интеллект.

1592880	1596860	Это к юркот, и это значит, что вы в одном клике от того, чтобы получить благодарность,

1597560	1598720	или может быть даже чего-то больше.

1599120	1599220	Итак,

1600760	1602700	мы точно знаем, что пчелому, гутучиться.

1603060	1603380	Круто.

1603940	1607120	Нас уже не удивляет шампан засык фотографической памятью,

1607320	1610760	а сменоги, которые выбираются из лабериинтов или умные ворны,

1610920	1611940	которые играют в крестике,

1611980	1614760	но лики, получше людей, почему, потому что выигрывают.

1615000	1615500	Но пчелы,

1615800	1617220	это тупо без позвоночны.

1617840	1619380	Что не помешало научить их играть,

1619840	1620220	футбол.

1620800	1623680	Но не буквально, скорее к отич шарик в центральную область,

1623940	1625100	чтобы получить Никтор.

1625420	1628220	С помощью пластиковые пчелы на палочки ученые показали им,

1628240	1630600	что эффективнее пластико, и задам наперед, как жук на возник.

1630760	1633700	То есть пчелы могут учиться не только другу друга,

1634740	1637180	но и у человека зимыскированного, под почему.

1637700	1639320	Да, зачем им такие способности?

1640120	1641200	Ну, чтобы жить

1641780	1642400	с ложным общественным.

1643080	1645220	В челинном со сайте есть рабочие,

1645380	1646940	которые собирают стветков Никтор.

1647800	1649380	А есть развеечеки, которые ищут,

1649720	1652360	где находится поля с сведочным Никтором.

1653360	1655780	А значит, развеечеки должны объяснять рабочим,

1656020	1656740	куда нужно лететь?

1657060	1657200	Тоже,

1657400	1657680	не знаю.

1658020	1661500	Для этого они буквально печат свою идею на пчелинном собрании.

1661620	1662680	Причем делать это так же,

1662880	1664520	как вы, когда играете в крокодил,

1664920	1666000	жистами и танцами.

1666640	1668900	Танцер – это и есть язык ревового интеллекта.

1669540	1671960	Понимать его сложнее, чем язык ферамонов,

1672320	1673500	да, зато его словарное запас,

1673820	1674400	куда больше.

1674820	1676080	То есть пчелы могут говорить,

1676800	1677540	куда больше слов,

1678020	1679600	чем мурави.

1680040	1681640	Сейчас, например, это стало показывать,

1682280	1684860	что чуть ли весь солнце примерно в километре отсюда,

1685160	1686820	она нашла офигенная поля.

1687260	1688120	Как я все это понял.

1688400	1690220	Вот это что мы давно расшифровали танцах,

1690840	1693640	и сейчас я вас научу понимать их танцы.

1693920	1696920	Если перед вами, пчела, делает вот так.

1700780	1705400	А теперь давайте подробности их на схеме.

1705620	1709720	Сначала, пчела, двигается по кругу, а потом проходят его на сквозь велияя брюшкам.

1710460	1712860	Потом круг в другую сторону, чтобы вышло восьмёрка.

1713520	1715080	И снова велиание в ту же сторону.

1715900	1718260	Этот тверк главный элемент пчелинного танца.

1718540	1722280	Его направление – это угол относительно самого яркого ориентира из

1722800	1723120	возможных солнца.

1725980	1729320	В нашем случае лететь надо на 10 градусов ливее солнца.

1729760	1730920	Но сколько именалететь?

1731440	1734360	Очень просто одна секунду тверка – это около километра полета.

1734980	1736780	И чем дольше, пчела повторять этот танец,

1737080	1738920	тем круче поля, которая она нашла.

1739320	1741560	Давайте теперь берем то с пчелиновым на русский.

1742240	1743740	Братанная встаем к солнцу,

1743960	1748080	вот так, чуть ли вея, чуть ли вея и через километра будет офигенная поля.

1748400	1750200	И вот когда четко это запасставля,

1750480	1752240	рабочий пчеллы будет на задание.

1752620	1754440	Но как теперь уже им понять,

1754800	1756380	сколько они пролетели?

1757240	1760120	Да. Прея чем мы это узнаем, поставьте лайк,

1760720	1764760	за удачную интерпретацию вообще таких вот достаточно сложных природных явлений.

1765120	1765940	Да, мы постарались

1766500	1767220	лайк с вас,

1767640	1769580	если это будет еще и комментарий просто.

1770300	1772320	И так как же понять пчеллым сколько они пролетели?

1772800	1773540	Примерно так же,

1773720	1775480	как если бы вы в поезде смотрели в окно,

1775660	1778180	и имели ли бы расстояния по миликающим мимо столбам.

1778580	1780280	Это называется оптическим потоком.

1780760	1782380	В челле имеют дистанцию, потому что

1812400	1814180	как как муравильные круги смерти.

1814620	1816260	И он также говорит нам,

1816280	1819480	что в ревом интеллекте есть четкий алгоритм да.

1819780	1820340	Он сбойит.

1821480	1822520	Но он есть и это главное.

1823260	1825500	А значит, мы люди тоже можем его использовать.

1826140	1826280	То есть,

1826640	1833020	впервые за 8 тысяч лет не просто тупо украсть продукт его результат его деятельность.

1833220	1833780	Прямь мёд.

1834880	1837160	А скопировать его алгоритм.

1837480	1837740	Наверное,

1837800	1839200	я увидел шелку от раковтеров.

1839920	1843280	Думаю, если показать его неконтактному племени, вроде там сентяется.

1843800	1845200	Можно легко сойти за их бога.

1845860	1847120	Просто делаем все нема,

1847180	1854560	четкий деда, фигурку, нужно уют для них скопьем и посылаем к оптира и льтить на доходствовом позарание прописанным тректорим.

1854720	1856900	Ну что, если у них откажет системы навигации?

1857860	1861620	Все эти сотни дронов просто изящно поврезаются в друг друга.

1861880	1862640	И крохну с назем.

1862900	1868360	Поэтому вместо того, чтобы следовать за скриптованные тректори и лучше льтить руем как в челле,

1868700	1872840	пусть они агрядываются друг на друга и привезируют и подстраиваются в подсосидии.

1873500	1875520	Так вместо тысяч программ для полета,

1875800	1877940	понадобится всего одна для поведения.

1878920	1880000	И она у нас уже есть.

1880300	1881580	Каждое точка это пчела,

1881880	1883180	которую вели всего три правила.

1883440	1883660	Первое,

1884120	1885100	не врезайся в других пчел.

1885660	1886040	Второе,

1886460	1888420	лититуда, куда изначально договорились.

1888660	1889240	Третья,

1889360	1890580	держись ближе к центру рое.

1891260	1892000	Поеть им же правило,

1892040	1895220	мустроеным ромурацией тысячи птиц или касяксордин,

1895380	1896840	которые вводят в ступор хищников.

1897180	1900460	Те просто не могут конситрыть с надной цели и растерявшись,

1900460	1901320	не понимают, что делать.

1901940	1902780	И точно так же,

1902840	1905400	стадолений при угрозе начинают бегать по кругу,

1905580	1907000	в центрах самых слабых,

1907060	1908340	самых идеченыши.

1908360	1908680	Для того,

1909120	1911580	чтобы даться центрова первых не смог добраться хищник,

1912020	1916520	но а по периферии хищник теряется и не может поймать одного оленив,

1916520	1918620	потому что их очень много они быстро проноются перед ним.

1918900	1920380	Всего три правила не врезайся,

1920940	1922620	две госеку до надо и держись центра.

1923200	1925200	Если перенести и в компьютерной симуляцию,

1925240	1928240	мы каждый раз будем получать уникальный полет и мы так уже делали.

1928800	1929400	Вы могли не знать,

1929700	1933560	но вот эти вот существа из первого халфлайф летали именно по таким правам.

1934060	1936800	Загружаем по хожу программу физически дроны,

1937240	1938480	и вот они уже летят стай,

1938920	1943280	сохраняют дистанцию, обретают препятствия и могут следовать за человеком.

1943800	1946840	Итак, слези вик строил маршруты железных дорог.

1947320	1954680	Муравьер решали задачи, на которой не способен суперкомпьютер об чёле выступают на собранах или тает сложным роем.

1955740	1958380	Так какое из этих райовых интеллектов самым мощным?

1959020	1959740	Спрашивайначе,

1960560	1962920	что больше всего влияет на его способности.

1963400	1964140	Давайте прождаем.

1964680	1968400	Чем меньше детали конструктора тем более сложный фигурую,

1968400	1968900	с него можно собрать?

1970020	1972000	Тем меньше транзисторы,

1972420	1974340	тем больше их можно напихать в чип.

1975540	1977500	Это же правило работает и в биологии,

1977600	1980760	самые совершенно риевой интеллект должен быть самым многочисленным,

1981180	1983420	и собираться из самых маленьких существ.

1983980	1985100	Присваторись к своим зубам.

1988240	1989720	Если на них есть пятнышки и найдет,

1990960	1992340	то поздравляю.

1992840	1995380	Один рейвой интеллект осознал свою численность в нем.

1996440	1998940	И начал захватывать ваш рот

1999520	2000820	и второформрать его по тебя.

2002080	2002780	Зубной налет.

2003180	2005100	Это так называемая биоплёнка.

2005360	2007420	Микорс копические существа осознали,

2007620	2009360	чтобы спокойно выделять кислоту,

2009660	2012840	растворять и майзуба и заязать внутрь в виде корреса.

2013340	2015260	Уже догадались, что это за рай его интеллект.

2015880	2016980	Правильно, это бактерий.

2023480	2025280	Тогда бактерий собираются толпой,

2025780	2027560	они буквально чувствуются на смынуга.

2028660	2030660	И самое время подключать его интеллект.

2031280	2033320	Это так она называется чувство к ворума.

2034180	2036480	К ворума это минимальная число членов собрания,

2036500	2039180	который необходимо, чтобы принять какую-то важное решение.

2039200	2039300	Например,

2039660	2041400	оно есть в парламенте чувство корм.

2042040	2044040	Вашим дочным ты сажа есть корм

2044960	2046260	и оно же есть еще и у бактерии.

2047000	2048240	Это вибрёв фишере.

2048640	2051060	Когда я их собираются 100 миллиардов на миллилитр,

2051600	2054520	они чувствуют друг друга и вся колония начинают свечиться.

2055560	2056960	Этим пользуется Гавайский Кольмар,

2057180	2060080	который специально разводят этих бактерий по всему своей мутело.

2060320	2060720	Зачем,

2060820	2063680	чтобы свечиться изнутри и не отбрасывать тейн на рыб?

2064120	2065720	Они будут думать, что на дниме

2066240	2066820	сведится звезды.

2067400	2068440	Ромда того момента.

2068860	2070800	Как это звездное скопление их не сожидает.

2070980	2073460	Кольмар даже может настраивать яркость бактерий,

2073700	2075200	давай и моразное количество еды.

2075840	2077780	Как в приче, про двух валков помните,

2077840	2079100	кого покормить что-то сильнее,

2079460	2081040	только тут сильнее становится бактерий.

2081720	2082440	Для них,

2082840	2085020	как для других существ,

2085200	2086640	еда это главный стимул.

2087320	2088720	Дайте немного времени.

2089560	2092900	Или так, дайте им достаточно, конечно, времени не сожут кого угодно и что угодно.

2093460	2098760	Эти миксы бактерии, во время охоты, степляются в ласками начинают нападать с духовными волными.

2099520	2103300	Такую бёплёнку учёну называют волчей стая и не просто так.

2103640	2103940	Смотрите,

2104080	2106800	как она разрывает в клочу колонию кишечной палочки.

2107340	2110460	Ах, допиши заканчивается и идти больше некуда.

2110920	2113900	Бактерия хитра отращивают маленькие гребочки со спорами,

2114660	2117860	которые разлетятся дальше и порадят новых бактерий.

2118160	2119860	А такую толпой, как муравье,

2120920	2122900	сэвет потомство как сезевики,

2123460	2125900	и торфермируют среду к ктермитнике,

2125960	2128060	но главная преимущества бактерий в том,

2128520	2129200	что их дофига.

2130120	2131340	Прямо сейчас встанете на весы.

2132120	2133740	И, а не или вспомните,

2134020	2135080	когда его последний раз взвешивайся,

2135180	2135560	я не имею тебя,

2135560	2136860	то вообще массы два три килограмма.

2137280	2138360	Его два три килограмма,

2138520	2139680	это есть бактерии, внутри вас,

2140520	2141500	а сейчас осознать,

2141860	2143280	насколько их много.

2143800	2144660	Мне осознали, окей,

2145240	2147340	их больше, чем клеток в вашем организме.

2147920	2148020	Хотя,

2148840	2149740	смотри, как посмотреть,

2150380	2150560	если ну,

2151120	2152300	сходить так, хорошо в туалет,

2152740	2153180	их становится меньше,

2154100	2155120	чем в ваших клеток.

2155740	2158700	Да, потому что больше часть бактерии оседает в кишечнике, в прямой кишке.

2159260	2162040	Без них вы не могли бы переваривать, например,

2162400	2162920	овощи

2163800	2164380	или молочку.

2165140	2166200	Но весь вопрос в том,

2166640	2167660	что они требуют в замен,

2168380	2171440	чтобы понять это ученые взяли эти две группы мух.

2171800	2174340	Одних на секомах кармели крахмалам,

2174420	2176440	чтобы в них располадились лакты бактерии,

2176760	2180020	а других сахарам, чтобы лакты бактерии наборот померли.

2180240	2181700	Когда на секомаха выпустили,

2182100	2184680	мухи из разных групп отказались разножаться.

2184920	2186700	И тупо раздетелися в две кучки,

2186980	2188260	сахарные и крахмально.

2188560	2192500	Но как только всех на кармели одинаково и микрофлора выровнилось,

2192840	2194720	мухи мигом спарились друг с другом.

2195080	2201040	Понимаете, что произошло бактерии в кишечнике управлялись самым важным в жизни муха разножением?

2201700	2204440	Они будут приказывали раз я в твоем кишечнике,

2204860	2208220	то еще и партнера с моим партнером в кишечнике.

2209020	2209140	Опа!

2210000	2211680	И тут возникает интересный вопрос.

2211900	2215120	В лиеет ли как-то бактерии в нашем кишечнике на нашу жизнь?

2215580	2216920	То есть,

2216920	2218000	как-то могут они наме управлять.

2218980	2219960	У нас есть гиподезы,

2220360	2221490	они довольно странные.

2222660	2225740	Одни бактерии могут, после того, повышать оекию,

2226480	2228060	другие приводить к депрессии.

2228900	2231780	А третьи влияют на способности к математике.

2232940	2236600	Если хотите, отдельные выпуски про микрофлора,

2236920	2239800	рульет наше движение в целом,

2240200	2241140	пишите в комментариях,

2241820	2245220	абсолютно после того, как хациентимой борду.

2245380	2247160	То ли я дне дне дне дне дне дне.

2247400	2247980	Помним, да?

2248420	2248600	Важно.

2248700	2249400	Сначала борода,

2249440	2252180	потом хотим ли мы не выпуск про кишечнике.

2252380	2255040	Я лично хочу и правда это моя слабость.

2255440	2257180	А мы подходим к самому интересному.

2257420	2258260	Прямо сейчас,

2258540	2260680	мы поймем не только то,

2261180	2263560	какой у бактерии рейвой интеллект,

2263940	2267340	но и как вообще рейвые интеллекты зараждаются в природе.

2268060	2271040	Это речерт ленске, и в его руках эксперимент,

2271180	2273440	который он начал 36 лет назад.

2273960	2275340	В холодильник рядом с ним,

2275520	2279100	то, во что не верит стороне кетиория заговора и божьего замусла.

2279720	2280140	Там,

2280440	2280840	и валюция,

2281340	2283900	который можно увидеть с собственными глазами.

2284540	2285980	Но начнем сначала.

2286980	2288080	1888 год.

2288500	2293840	Еще молодой речерт расшивает 12 бактерики шещных палочки в 12 разных колб.

2294720	2296280	Каждый день у кормят их глюкозы,

2296620	2298380	а не в ответ начинают бурно-растей.

2298880	2299820	А насколько бурно?

2300400	2302780	Вот вам на смене поколений нужно сколько?

2303420	2304240	Около до вот стилет.

2304680	2306200	Обактериям нужно около часа.

2306860	2309720	Каждый день их количество увеличивается в сотню раз.

2310180	2313400	Так что речерду приходится разбавлять бактерия,

2314060	2315700	а 1,5 почти как гомеопотом.

2316720	2319120	Чтобы тене умерли от переносиледия.

2319720	2325760	В результате, завремя эксперимента в колбах сменилось больше 74 тысяч по колени.

2326520	2329800	Через каждые 500 по колени он замораживал образцы,

2329880	2331500	чтобы сравнив этих с будущими потомками.

2332300	2333000	Трицы, 6 лет,

2333460	2336220	каждый день без выходных речерт кормил бактерий.

2336620	2338480	Расселял маленькую часть из них по колбам,

2338840	2341720	а остальные 11% уничтожал в этой печи.

2342280	2344320	Так продолжалось с день этой дня, пока внезапно,

2344700	2346640	одна из 12 куб не помутняла.

2346920	2348160	Сначала речерт подумал,

2348260	2349280	что это как бы в загрязнении.

2350040	2351360	Но когда понял в чем дело,

2351880	2353840	о нем заговорила все научное комьюнете.

2354460	2357640	Колб остало мутный, потому что бактерии в ней распладились настолько,

2357760	2359820	что они с трудом могли пропускать солнечниця.

2360850	2363940	Оказалось, что все годы они без остановки мутировали,

2364000	2365620	чтобы однажды сделать свою жизнь,

2366020	2366740	что дышку лучше.

2367560	2369220	И вот во время очередной мутации,

2369920	2372020	одна маленькая бактерия, после того, где тана,

2372620	2372980	поняла,

2373500	2376060	что цитратно отре, в котором все они плывают,

2376680	2377320	тоже можно есть.

2378020	2381100	Это все равно, что мы прийти в на Марс и вулиционируем настолько,

2381480	2383040	что сможем есть не только картошку,

2383560	2384600	но и марсионский грун,

2384720	2385860	в котором ее выращиваем.

2386480	2386900	Табактерия,

2387240	2390680	как муравей, который случайно нашел новую удачную тропинку.

2391440	2393800	Гновение спустя все остальные пошли по ней,

2394140	2397300	и это раскрел нам весь бактериальный алгоритм,

2397420	2398840	который работает в два шага.

2399280	2400840	Шаг первый раз нажаясь,

2400860	2402780	как можно быстрее, чтобы хотя бы один,

2403420	2406140	потомок из триллионов получил мутацию шаг второй нижайденчей.

2406620	2407720	Как только получил мутацию,

2408100	2410980	тут же передавайся, помущу гризантального переносы генов,

2411420	2412560	это мутацию всем вокруг.

2412800	2413740	Гризантального, значит,

2414080	2415600	внутри одного поколения.

2416040	2418460	То есть не потомком, обратим с сестерми.

2419680	2420080	Представьте,

2420480	2422020	что вам понравилось, мы сегодня с вид глаз,

2422380	2425520	вы жмёте мне, да трагивайте, даже другие, и вот у вас такой же глаз.

2425760	2427040	Вот так работает у бактерии.

2427560	2429020	То есть, как-то вот так.

2429220	2430880	Используя всего лишь эти два правила,

2431080	2434320	в 2014 году бактерии для черда пошли еще дальше.

2434660	2435180	Те из них,

2435540	2437040	что не научились есть сетрат,

2437480	2439700	стали есть продукты жизни, деятельности тех,

2440020	2440820	кто есть сетрат.

2441600	2444260	То есть, вместо конкуренции они выбрали колоборацию,

2444940	2448080	и в колбе зародилась уникальная экосистема,

2448080	2450220	где одни подъедают за другими.

2450420	2451420	Это есть и валюция.

2452360	2455160	Она научила бактерии зебираться в кальмарах, свититься,

2455940	2456720	дикторывать мухом,

2457060	2457720	с кем спарётся.

2458620	2463820	Нахадить новые источники пищи и даже создавать сложные сообщества в закрытых колбах.

2465020	2466980	Испермент речь речь речь речь до линский доказал,

2467060	2470100	что и валюция происходит не только под влиянием внешних событий.

2471420	2472680	Вроде бы, падение омитя Рита.

2473820	2475320	И валюция идет всегда.

2476280	2479880	И прямо сейчас, похоже, эксперимент происходит уже в мировом масштабе.

2481060	2484800	В океане плавает огромное количество колп с собственной и валюцией внутри.

2485440	2487500	Это подбутылки и разные другой пластик.

2488080	2489980	На нем развивается особые биоплёнки,

2490000	2491860	которые так называются пластесферы.

2492460	2496900	Это уникальный экосистем, где вся пищевается почка перестралась под жизнь пластики.

2497580	2499740	Обактерий научились и есть сам пластик.

2500420	2504300	Они вырабатали фирменты, которые буквально разрывают его полимерные цепочки.

2504960	2508600	В итоге для каждого популярного вида пластика уже нашла из бактерия,

2508740	2509780	которые его разлагают.

2510080	2511080	Возможно также,

2511380	2512620	как 8 тысяч лет назад,

2513120	2514240	мы забирали обчёл мет,

2514480	2516060	мы научимся забирать у бактерии

2516620	2517520	их противопластиковые.

2518020	2523180	И валюция этой есть самый большой и мощный раевую интеллект на планете.

2524080	2528100	Именно благодаря ему омёбы могут приночаться в слизивика.

2529620	2530760	Муровим могу строить масты,

2530880	2532620	а в чёлое обучают друг друга на языке танцев.

2534100	2538740	А горит мэтого раевого интеллекта помогает развиваться всему же в обуму на планете.

2539900	2540400	А может быть,

2541520	2542860	из-за ее пределами тоже.

2543840	2546220	В Танисловлем в романе не победим и рассказывает,

2546440	2547340	как на планете Раги С3,

2547860	2550260	происходило и валюция до вно-забытых там роботов.

2551240	2553760	Первое, образовывали огромные витвисты из труктуры.

2554520	2556340	Похоже на подземной небоскребы.

2556960	2559240	В тарые уменьшили сестали похоже на растения.

2559840	2564640	На конец третьей решили брать числом и пройти из письчисленный рой из робомуха.

2565140	2566800	Именно он и стал непобедимым.

2567360	2571820	Робомушки выводили из строя с самым мощную технику с защиты из силовых полей,

2571920	2574840	прямо как муравья, который толпой прогрозает птичей и цо.

2575060	2576220	В результате люди поединят,

2576600	2577680	что Роем не враг.

2578500	2581220	В процессе эволюции он стал частью природных сил планеты,

2581660	2583460	а со стихи бороться без смысла.

2584320	2585460	Просто нужно признать,

2585760	2588560	что не все в этой мире создана для нас.

2589800	2591300	Но мы с вами теперь понимаем,

2591780	2595000	что часто выглядит не быть небольшим окроходным,

2596000	2597140	не сложным,

2597560	2598140	а многочисленным.

2599360	2602760	Возможно мы сами являемся частью рывого интеллекта.

2603260	2605320	Наши общества, потому что ведет себя как организм,

2605900	2608300	который непохожно каждого отдельного человека,

2608420	2613060	но способен исследовать этот микромир из запускати ракеты в космос.

2614300	2615360	Поэтому подумайте об этом.

2617000	2619080	И не забывайте, ставить это видео лайк,

2619160	2621080	ведь мы перелопать или кучу материал,

2621160	2624220	отбросив все лишнее, оставив самое главное и интересное.

2626050	2628160	Напишите, изменился со ли у вас взгляд

2629500	2630520	на микромир вокруг вас,

2630740	2631720	не убивает ему ровьёв,

2632540	2633420	мою личное пожелание,

2634340	2635580	через лопу, не жигите

2636400	2637180	и

2637920	2638960	оцените мою бордов, но я дадести.

2639620	2641420	И как обычно прокачивте в своей мозге.

2642180	2642340	Пока!

2646170	2648300	Ребят можно еще с хорошими новостями.

2648720	2648840	Значит,

2648860	2651980	у нас есть дополнительное место в нашем экспедицию в интеракте.

2652200	2654420	Он выбил еще одно явто,

2654640	2655920	который поедет вместе с нами.

2656240	2657140	Одну в быстро заполни,

2657140	2660020	желающий хоть много, мы убили еще одно и там 7 место еще есть.

2660460	2660840	Пожалуйста,

2661480	2662400	по резьете неайтесь.

2662700	2666040	Это не только пропингвинев кетов и красивые виды антрактида,

2666060	2667520	это еще закрыт гештайт.

2668080	2672220	Во-первых, побывать на еще одном континенте можно на всех континтов по вас своей жизни.

2672380	2675140	И вот это прекрасно возможность и это как дойти доверяста.

2675360	2675940	Это вызов,

2676020	2678200	потому что до антрактида не просто добраться.

2679560	2681520	С нами получится еще и интересно.

2682120	2684740	Поэтому присоединяйтесь эти 7 место очень быстро,

2684760	2687480	могу закончиться и обязательно помните,

2687620	2688600	что там есть интернет.

2688880	2694620	То есть вы будете плать и у вас будет всегда антрадь можно работать и не отрывайся от работы,

2694740	2696420	как бы смотреть на пингбинов.

2697300	2699280	И пребираться, делай себя галочку.

2699940	2702640	До встречи на крови света! Всем подроби с посылкой в описании.

2702740	2703680	Даже если вы не хотите,

2703680	2704640	просто посмотрите это красиво!