3450	4200	Здравствуйте.
1348180	1349460	И окна Майк тоже сделал,

1349660	1352680	как у термитов, маленькими, чтобы не терять драгоценный ветерок.

1352940	1354220	Но можем ли мы пойти еще дальше?

1354820	1356080	Да, да, можем, конечно.

1356260	1358220	Может быть, вместо того, чтобы строить как термиты,

1358320	1361820	мы заставим самих термитов для нас строить, а?

1362000	1362260	Как вам?

1362620	1364940	Американский стартап Thermes так и сделал.

1365260	1365380	Да,

1365660	1367520	роботы не очень похожи на насекомых,

1367640	1369060	но по смыслу один в один.

1369600	1370560	Вы, как термит-инициатор,

1370980	1374580	кладете первый блок, а все, что остается роботом, это класть свои блоки рядом.

1374880	1375840	Вот и вся инструкция,

1376020	1378960	но ее хватает, чтобы строить маленькие небоскребы.

1379220	1380800	Вы скажете, даже проще построить самому.

1381540	1383680	Если высоко, ну возьми кран там или там,

1383720	1385140	не знаю, бетонный насос.

1385680	1386320	Все так, да.

1386440	1387860	Ну попробуйте доставить

1388480	1389980	бетонный насос на Марс.

1390600	1391940	А вот роботов запросто.

1392280	1394960	Из местного песка роботы сделают себе блоки и,

1395120	1396080	как на 3D принтере,

1396280	1397760	напечатают здания по слоям.

1397860	1400640	А если нужно, они сольются в одного большого робота,

1400720	1402340	чтобы, например, таскать большие блоки

1402700	1407080	или из песка делать подобие бетона и заливать им фундамент.

1407340	1407820	Так что получается?

1408180	1410600	Термитный интеллект самый совершенный.

1411680	1412220	Ну, как сказать,

1412960	1418880	термиты отличные строители, но большую часть времени они просто валяются под кондиционером,

1420480	1421780	который сами же и построили.

1422080	1425540	В этом смысле они напоминают Капибар или как тайцы,

1426280	1427460	спящие на снегу.

1427900	1428600	Но что если

1429280	1431180	строить роевой интеллект из существ,

1431380	1434140	которые не просто выполняют команды,

1434220	1437020	но еще и активно адаптируются к миру и обучают друг друга?

1437500	1440600	То есть раньше мы строили интеллект буквально из тупиц,

1441280	1442820	а сейчас будем из умников.

1443100	1443180	А?

1443300	1443700	Как вам идея?

1444020	1445420	Такой роевой интеллект уже есть,

1445700	1448020	о нем знал еще пещерный человек.

1448420	1449260	И не просто знал,

1449740	1451280	но еще и активно его эксплуатировал.

1452020	1455060	Этому наскальному рисунку около 8000 лет.

1455720	1460260	Здесь Homo sapiens корзинкой карабкается на дерево в попытках добыть некий сладкий сироп.

1460580	1462180	А вокруг него летает роль существ,

1462280	1463640	которые этот сироп произвели.

1464060	1465040	И, конечно же, вы догадались,

1465520	1466280	сироп это мед,

1466620	1467780	а роевой интеллект это пчелы.

1473260	1479140	Одно насекомое за всю жизнь произведет не больше вот такой ложки меда.

1479460	1481360	Ну а чтобы получить вот такую банку,

1481880	1484940	тысячи пчел пролетели больше 50 тысяч километров,

1485040	1486640	собрали нектар с миллиона цветов,

1486900	1489080	переварили внутри своего зоба и отрыгнули в соток.

1489760	1493900	Вот насколько это замороченный процесс ради вот такой баночки.

1494540	1495900	Пчелы такие же социальные,

1496100	1497180	как муравьи или термиты,

1497280	1499940	но у них есть развитое зрение и крылья для полета.

1500320	1502920	Так что живут они не в плоском мире Пэкмэна,

1503160	1503860	а в 3D.

1504320	1506160	Вдобавок пчелы видят в ультрафиолете,

1506420	1509060	поэтому цветки для них буквально это посадочные полосы,

1509160	1510380	которые так и кричат.

1510680	1512080	Садись сюда, братец, садись.

1512480	1513780	Мы решили это проверить.

1513840	1515000	Взяли несколько букетов,

1515340	1516900	ультрафиолетовый фонарь и камеру,

1517020	1518300	которую видят в ультрафиолете.

1518560	1519600	Итак, давайте посмотрим,

1519940	1522220	как эти букеты видят пчелы.

1522500	1525460	В подсолнухах они заметят яркую свечащуюся пыльцу.

1525680	1528320	На ирисах увидят полосатый рисунок на лепестках,

1528400	1531200	но лучше всего их зрение передает профессиональная съемка.

1531400	1534760	Видно, что некоторые цветы для пчел это целые светящиеся галактики.

1535320	1537620	Запомните этот факт, а лучше заскриньте его,

1537780	1539700	чтобы пересказать его близким и показать,

1539780	1540940	когда будете дарить цветы.

1541140	1544660	Но а с доставкой заказать их можно на Флауау.

1544880	1547640	Так же, как и дикие пчелы облетают цветы по всему миру,

1547720	1549400	кроме Крайнего Севера и Сахары,

1549500	1553520	так и Флауау доставляют цветы и подарки во всех климатических зонах.

1553620	1556180	Доставит букет знакомому криптоинвестору в Дубай,

1556280	1557700	вашей девушке в Тбилиси,

1557820	1559500	подруге в солнечную Барселону,

1559540	1562040	ну и, конечно, любимой бабушке в Ереван.

1562080	1564000	А если у кого-то аллергия на цветы,

1564280	1566220	закажите на Флауау подарки.

1566500	1569980	Так Катя недавно отправила воздушные шары своей подруге в Лондон,

1570220	1571140	потому что у нее аллергия,

1571300	1572260	и они дошли.

1572340	1574900	Так что нет смысла физически лететь к дорогому человеку,

1575000	1576840	чтобы вручить ему подарки и цветы.

1577100	1578760	Лучше закажи их на Флауау,

1578800	1580600	это проще, чем бегать в поле за букетом,

1580740	1583400	а с промокодом 15 топлес до конца осени.

1583700	1586620	Это будет еще и на 15% дешевле.

1596840	1597640	Итак,

1600540	1602620	мы точно знаем, что пчелы могут учиться.

1603020	1603300	Круто.

1603780	1607100	Нас уже не удивляет шимпанзе с их фотографической памятью,

1607400	1609560	осьминоги, которые выбираются из лабиринтов,

1609620	1612960	или умные вороны, которые играют в крести-кинолике получше людей.

1613220	1613460	Почему?

1613780	1614700	Потому что выигрывают.

1614860	1617180	Но пчелы это тупо беспозвоночные,

1617800	1620240	что не помешало научить их играть в футбол.

1620740	1623600	Но не буквально, а скорее катить шарик в центральную область,

1623680	1625100	чтобы получить нектар.

1625320	1628160	С помощью пластиковой пчелы на палочке ученые показали им,

1628260	1629840	что эффективнее ползти задом наперед,

1629920	1630620	как жук-навозник.

1630740	1633760	То есть пчелы могут учиться не только друг у друга,

1634480	1635480	но и у человека,

1635620	1637200	замаскированного под пчелу.

1637320	1637400	Да,

1637740	1639380	зачем им такие способности?

1639920	1642640	Ну, чтобы жить в сложном обществе.

1642980	1645160	В пчелином сосайте есть рабочие,

1645240	1647160	которые собирают с цветков нектар.

1647720	1649360	А есть разведчики, которые ищут,

1649720	1652380	где находятся поля с цветочным нектаром.

1653340	1655720	А значит, разведчики должны объяснять рабочим,

1656020	1656720	куда нужно лететь.

1657000	1657640	Потому что я не знаю.

1657980	1661440	Для этого они буквально питчат свою идею на пчелином собрании.

1661600	1662600	Причем делают это так же,

1662760	1664480	как вы, когда играете в крокодил.

1664820	1665780	Жестами и танцами.

1666380	1668920	Танцы — это и есть язык раевого интеллекта.

1669480	1671520	Понимать его сложнее, чем язык феромонов,

1671940	1672040	да.

1672300	1674360	Зато его словарный запас куда больше.

1674740	1676120	То есть пчелы могут говорить

1676740	1678520	куда больше слов, чем муравьи.

1679920	1682980	Сейчас, например, эта пчела показывает, что чуть левее солнца,

1683460	1684820	примерно в километре отсюда,

1685160	1686800	она нашла офигенное поле.

1687280	1688120	Как я все это понял?

1688340	1690460	Потому что мы давно расшифровали танцы пчел.

1690860	1693640	И сейчас я вас научу понимать их танцы.

1693940	1696200	Если перед вами пчела делает вот так.

1700350	1702180	Она говорит, туда ей нужно лететь.

1702620	1704980	А теперь давайте в подробностях на схеме.

1705620	1707300	Сначала пчела двигается по кругу,

1707400	1709780	а потом проходит его насквозь, виляя брюшком.

1710160	1712840	Потом круг в другую сторону, чтобы вышла восьмерка.

1713440	1715080	И снова виляние в ту же сторону.

1715660	1718360	Этот тверк — главный элемент пчелиного танца.

1718500	1723320	Его направление — это угол относительно самого яркого ориентира из возможных — солнца.

1723720	1725340	Вверх к солнцу, вниз от солнца.

1725840	1729220	В нашем случае лететь надо на 10 градусов левее солнца.

1729580	1730760	Но сколько именно лететь?

1731360	1731820	Очень просто.

1732000	1734360	Одна секунда тверка — это около километра полета.

1734860	1736740	И чем дольше пчела повторяет этот танец,

1736960	1738860	тем круче поле, которое она нашла.

1739280	1741460	Давайте теперь переведем это с пчелиного на русский.

1741980	1743700	Братаны, встаем к солнцу.

1743760	1744000	Вот так,

1744080	1745380	чуть левее, чуть левее.

1745540	1748080	И через километр будет офигенное поле.

1748320	1750360	И вот когда четкое ТЗ поставлено,

1750480	1752220	рабочие пчелы вылетают на задание.

1752600	1754320	Но как теперь уже им понять,

1754800	1756420	сколько они пролетели?

1756880	1757040	Да,

1757400	1758960	прежде чем мы это узнаем,

1759460	1762200	поставьте лайк за удачную интерпретацию,

1762260	1764680	вообще-то, таких вот достаточно сложных природных явлений.

1765120	1765880	Да, мы постарались.

1766500	1767240	Лайк с вас,

1767640	1769280	если это будет еще и комментарий.

1769340	1769580	Просто...

1770260	1772280	Итак, как же понять пчелам, сколько они пролетели?

1772820	1778180	Примерно так же, как если бы вы в поезде смотрели в окно и мерили бы расстояние по мелькающим мимо столбам.

1778560	1780280	Это называется оптическим потоком.

1780700	1782260	Пчелы меряют дистанцию потому,

1782680	1784660	как быстро проносятся разные объекты под ними.

1785020	1788360	Поэтому, если заставить пчелу лететь над дорожкой с бегущими полосами, ей будет казаться,

1789140	1790520	что она пролетела вдвое больше.

1790780	1792600	И трясти жопкой она будет вдвое дольше.

1793080	1794680	Но что если поставить под ней зеркало?

1795560	1797360	Тогда она будет видеть только отражение.

1797440	1799010	И чтобы хоть что-то разглядеть,

1799460	1801360	пчела будет спускаться все ниже и ниже,

1801440	1803100	пока в итоге не врежется в зеркало.

1803780	1805980	Это объясняет, почему в природе пчелы тонут,

1806840	1808380	когда летят над стоячей водой.

1808800	1810640	Потому что для них она все равно, что зеркало.

1811260	1812480	Это такой же бак,

1812680	1813920	как муравьиные круги смерти.

1814440	1816140	И он также говорит нам,

1816300	1819000	что в роевом интеллекте есть четкий алгоритм.

1819140	1819260	Да,

1819680	1820320	он сбоит,

1821180	1822480	но он есть, и это главное.

1823160	1823840	А значит, мы,

1824180	1825600	люди, тоже можем его использовать.

1826060	1830800	То есть впервые за 8000 лет не просто тупо украсть продукт его,

1831260	1832880	результат его деятельности.

1833120	1833660	Прям мертв.

1834760	1837220	А скопировать его алгоритм.

1837560	1839140	Наверняка вы видели шоу квадрокоптеров.

1839780	1843180	Думаю, если показать его неконтактному племени, вроде там сентинельцев,

1843740	1845220	можно легко сойти за их бога.

1845940	1848460	Просто делаем в Cinema 4D фигурку,

1848740	1850020	нужную для них скопьем,

1850120	1854580	и посылаем коптеры лететь над их островом по заранее прописанным траекториям.

1854660	1856840	Но что если у них откажет система навигации?

1857540	1859840	Все эти сотни дронов просто изящно

1860620	1862680	поврезаются в друг друга и грохнутся на землю.

1862800	1866260	Поэтому вместо того, чтобы следовать за скриптованной траекторией,

1866440	1868320	им лучше лететь роем, как пчелы.

1868740	1870420	Пусть они оглядываются друг на друга,

1870820	1872820	импровизируют и подстраиваются под соседей.

1873440	1877920	Так вместо тысяч программ для полета понадобится всего одна для поведения.

1878880	1879920	И она у нас уже есть.

1880280	1881460	Каждая точка это пчела,

1881840	1883100	которой ввели всего три правила.

1883360	1883680	Первое.

1884000	1885260	Не врезайся в других пчел.

1885600	1886040	Второе.

1886360	1888380	Лети туда, куда изначально договорились.

1888600	1889020	Третье.

1889320	1890600	Держись ближе к центру роя.

1891140	1895180	По этим же правилам устроены мурмурации тысячи птиц или косяк сардин,

1895300	1896840	которые вводят в ступор хищников.

1897240	1899640	Те просто не могут концентрироваться на одной цели и,

1899880	1901340	растерявшись, не понимают, что делать.

1901840	1905360	И точно так же стадо оленей при угрозе начинает бегать по кругу,

1905460	1906780	ставя в центр самых слабых,

1907040	1908010	самых одетенышей.

1908240	1909980	Для того, чтобы до центра, во-первых,

1910320	1911580	не смог добраться хищник,

1911860	1916420	но по периферии хищник теряется и не может поймать одного оленя.

1916460	1917240	Потому что их очень много,

1917340	1918580	и они быстро поносятся перед ним.

1918780	1919640	Всего три правила.

1919840	1920360	Не врезайся,

1920840	1922620	двигайся куда надо и держись в центре.

1923200	1925140	Если перенести их в компьютерную симуляцию,

1925220	1927200	мы каждый раз будем получать уникальный полет.

1927460	1928200	И мы так уже делали.

1928700	1929400	Вы могли не знать,

1929580	1933560	но вот эти вот существа из первого Half-Life летали именно по таким правилам.

1934060	1936800	Загружаем похожую программу в физические дроны,

1937120	1938480	и вот они уже летят в стаи,

1938940	1943280	сохраняют дистанцию, облетают препятствия и могут следовать за человеком.

1943720	1946820	Итак, Слизевик строил маршруты железных дорог.

1947380	1950660	Муравьи решали задачи, на которые не способен суперкомпьютер,

1950740	1954680	а пчелы выступают на собраниях и летают слаженным роем.

1955600	1958340	Так какой из этих роевых интеллектов самый мощный?

1959180	1959800	Спрошу иначе.

1960380	1962920	Что больше всего влияет на его способности?

1963360	1964160	Давайте порассуждаем.

1964600	1966980	Чем меньше детали конструктора,

1967080	1969060	тем более сложную фигуру из него можно собрать.

1970020	1971900	Чем меньше транзисторы,

1972340	1974300	тем больше их можно напихать в чип.

1975420	1977180	Это же правило работает и в биологии.

1977500	1983080	Самый совершенный роевой интеллект должен быть самым многочисленным и собираться из самых маленьких существ.

1984020	1985120	Присмотритесь к своим зубам.

1988260	1989700	Если на них есть пятнышки и налет,

1990620	1990960	то,

1991680	1992320	поздравляю,

1992800	1995380	один роевой интеллект осознал свою численность в нем

1996440	1998700	и начал захватывать ваш рот

1999520	2000760	и тараформировать его под себя.

2002180	2004900	Зубной налет — это так называемая биопленка.

2005340	2007540	Микроскопические существа создали ее,

2007600	2009260	чтобы спокойно выделять кислоту,

2009760	2013000	растворять им масть зуба и заязать внутрь в виде кариса.

2013300	2015320	Уже догадались, что это за роевой интеллект?

2015720	2017000	Правильно, это бактерии.

2022460	2025220	Когда бактерии собираются толпой,

2025720	2027420	они буквально чувствуют, что нас много.

2028320	2030660	И самое время подключать роевой интеллект.

2031260	2033360	Это так и называется чувство кворума.

2034200	2036080	Кворум — это минимальное число членов собрания,

2036540	2039120	которое необходимо, чтобы принять какое-то там важное решение.

2039260	2040700	Например, оно есть в парламенте,

2040820	2041340	чувство кворума.

2041800	2043980	В вашем дачном ТСЖ есть кворум.

2044980	2046040	И оно же есть еще и у бактерий.

2046980	2048160	Это вибриофишери.

2048600	2051080	Когда их собирается 100 миллиардов на миллилитр,

2051520	2052640	они чувствуют друг друга,

2052680	2054000	и вся колония начинает светиться.

2055440	2056820	Этим пользуется гавайский кальмар,

2057040	2060100	который специально разводит этих бактерий по всему своему телу.

2060320	2060680	Зачем?

2060820	2063780	Чтобы светиться изнутри и не отбрасывать тень на рыб.

2064080	2066260	Они будут думать, что над ними светятся звезды.

2067460	2068320	Ровно до того момента,

2068880	2070700	как это звездное скопление их не сожрет.

2070880	2073540	Кальмар даже может настраивать яркость бактерий,

2073600	2075320	давая им разное количество еды.

2075760	2077040	Как в притче про двух волков.

2077360	2077660	Помните,

2077780	2079040	кого покормишь, тот и сильней.

2079440	2081020	Только тут сильней становятся бактерии.

2081680	2082180	Для них,

2082660	2085060	как и для других существ,

2085220	2086580	еда это главный стимул.

2087320	2088680	Дайте им немного времени.

2089500	2091320	Или так, дайте им достаточное количество времени,

2091520	2092820	и они сожрут кого угодно и что угодно.

2093480	2098660	Эти миксобактерии во время охоты сцепляются волосками и начинают нападать синхронными волнами.

2099440	2102000	Такую биопленку ученые называют волчьей стаей.

2102340	2103100	И не просто так.

2103560	2106560	Смотрите, как она разрывает в клочья колонию кишечной палочки.

2107240	2107920	А когда пища

2108620	2110060	заканчивается и идти больше некуда,

2110800	2114140	бактерии хитро отращивают маленькие грибочки со спорами,

2114560	2117540	которые разлетятся дальше и породят новых бактерий.

2118200	2119780	Атакуют толпой, как муравьи,

2120620	2122840	сэвят потомство, как слезовики,

2123360	2124440	и термоформируют среду,

2125060	2125700	как термитники.

2125880	2129200	Но главное преимущество бактерий в том, что их дофига.

2130120	2131440	Прямо сейчас встаньте на весы

2132020	2134940	и отнимите, или вспомните, когда вы последний раз взвешивались,

2135040	2136760	и отнимите от общей массы 2-3 килограмма.

2137240	2139700	И вот 2-3 килограмма это есть бактерии внутри вас.

2140060	2141540	Теперь осознайте,

2141900	2143220	насколько их много.

2143720	2144300	Не осознали?

2144420	2144520	Окей.

2144840	2145600	Их больше,

2145880	2147340	чем клеток в вашем организме.

2148420	2148680	Хотя,

2148980	2152040	смотря как посмотрите, если сходить так хорошо в туалет,

2152640	2153560	их становится меньше,

2154200	2154900	чем ваших клеток.

2155240	2155340	Да,

2155720	2158720	потому что большая часть бактерий оседает в кишечнике, в прямой кишке.

2159240	2161540	Без них вы не могли бы переваривать,

2161780	2163780	например, овощи или молочку.

2164960	2166200	Но весь вопрос в том,

2166580	2167700	что они требуют взамен.

2168300	2171360	Чтобы понять это, ученые взяли эти две группы мух.

2171980	2174240	Одних насекомых кормили крахмалом,

2174380	2176340	чтобы в них расплодились лактобактерии,

2176580	2179960	а других сахаром, чтобы лактобактерии, наоборот, померли.

2180160	2181600	Когда насекомых выпустили,

2181980	2184600	мухи из разных групп отказались размножаться

2184740	2186560	и тупо разлетелись в две кучки,

2186840	2188260	сахарную и крахмальную.

2188460	2192400	Но как только всех накормили одинаково и микрофлора выровнялась,

2192600	2194720	мухи мигом спарились друг с другом.

2195040	2196220	Понимаете, что произошло?

2196660	2201000	Бактерии в кишечнике управляли самым важным в жизни мух — размножением.

2201440	2202540	Они будто приказывали.

2202880	2204740	Раз я в твоем кишечнике,

2204800	2208280	то ищи партнера с моим партнером в кишечнике.

2208840	2209080	Опа.

2209900	2211620	И тут возникает интересный вопрос.

2211820	2215060	Влияют ли как-то бактерии в нашем кишечнике на нашу жизнь?

2215300	2215480	То есть,

2216040	2218160	как-то могут они нами управлять?

2218880	2219820	У нас есть гипотезы.

2220260	2221780	Они довольно странные.

2222680	2225480	Одни бактерии могут косвенно повышать IQ,

2226100	2228020	другие — приводить к депрессии,

2228740	2231780	а третьи влияют на способности к математике.

2232520	2232620	Да,

2232940	2235500	если хотите отдельный выпуск про то,

2235540	2237900	как микрофлора рулит нашим поведением,

2238140	2239760	ну, рулит нашей жизнью в целом,

2240320	2243980	пишите в комментариях абсолютно точно после того,

2244140	2246240	как оцените мою бороду от 0 до 10.

2247080	2247900	Мы помним, да?

2248280	2249300	Важно сначала борода,

2249440	2252090	потом, хотим ли мы выпуск про кишечник.

2252380	2253120	Я лично хочу.

2253240	2253580	Правда,

2253640	2254980	это вот моя слабость.

2255440	2257280	А мы подходим к самому интересному.

2257400	2260540	Прямо сейчас мы поймем не только то,

2261200	2263560	какой у бактерий роевой интеллект,

2263720	2267440	но и как вообще роевые интеллекты зарождаются в природе.

2268080	2269240	Это Ричард Лэнски,

2269640	2271000	и в его руках эксперимент,

2271100	2273380	который он начал 36 лет назад.

2273800	2275600	В холодильнике рядом с ним то,

2275680	2279200	во что не верят сторонники теории заговора и божьего замысла.

2279820	2281060	Там эволюция,

2281420	2283900	которую можно увидеть собственными глазами.

2284460	2285860	Но начнем сначала.

2286520	2288140	1988 год.

2288500	2293840	Еще молодой Ричард рассаживает 12 бактерий кишечной палочки в 12 разных колб.

2294620	2296200	Каждый день он кормит их глюкозой,

2296400	2298260	а они в ответ начинают бурно расти.

2298800	2299780	А насколько бурно?

2300340	2302720	Вот вам на смену поколений нужно сколько?

2303340	2304200	Около 20 лет,

2304560	2306180	а бактериям нужно около часа.

2306880	2309800	Каждый день их количество увеличивается в сотню раз.

2310180	2313360	Так что Ричарду приходится разбавлять бактерии

2313960	2315280	1 к 100, почти как гомеопату.

2316380	2318540	Чтобы те не умерли от перенаселения.

2319600	2325760	В результате, за время эксперимента в колбах сменилось больше 74 тысяч поколений.

2326640	2329740	Через каждые 500 поколений он замораживал образцы,

2329840	2331640	чтобы сравнивать их с будущими потомками.

2332080	2333960	36 лет каждый день,

2334160	2336220	без выходных, Ричард кормил бактерии.

2336620	2338440	Расселял маленькую часть из них по колбам,

2338640	2341640	а остальные 99% уничтожал в этой печи.

2342240	2343580	Так продолжалось день ото дня,

2343680	2346660	пока внезапно одна из 12 колб не помутнела.

2346920	2349260	Сначала Ричард подумал, что это какое-то загрязнение.

2349880	2351280	Но когда понял в чем дело,

2351740	2353820	о нем заговорила все научное комьюнити.

2354560	2357580	Колба стала мутной, потому что бактерии в ней расплодились настолько,

2357820	2359900	что они с трудом могли пропускать солнечный свет.

2360800	2363880	Оказалось, что все годы они без остановки мутировали,

2364020	2366720	чтобы однажды сделать свою жизнь чуточку лучше.

2367440	2369360	И вот, во время очередной мутации,

2369800	2372000	одна маленькая бактерия, пусть это будет она,

2372500	2372840	поняла,

2373420	2376080	что цитрат натрия, в котором все они плавают,

2376560	2377340	тоже можно есть.

2377960	2381000	Это все равно, что мы, прилетев на Марс, эволюционируем настолько,

2381460	2382930	что сможем есть не только картошку,

2383500	2384600	но и марсианский грунт,

2384600	2385820	в котором мы ее выращиваем.

2386200	2386940	Та бактерия,

2387220	2390340	как муравей, который случайно нашел новую удачную тропинку.

2391380	2393740	Мгновение спустя все остальные пошли по ней,

2394000	2397240	и это раскрыло нам весь бактериальный алгоритм,

2397300	2398860	который работает в два шага.

2399300	2399720	Шаг первый.

2400060	2401600	Размножайся как можно быстрее,

2401660	2402620	чтобы хотя бы один

2403260	2404860	потомок из триллионов получил мутацию.

2405140	2405520	Шаг второй.

2405660	2406080	Не жадничай.

2406620	2407760	Как только получил мутацию,

2407960	2412520	тут же передавай с помощью горизонтального переноса генов эту мутацию всем вокруг.

2412720	2413400	Горизонтального,

2413500	2415820	значит, внутри одного поколения.

2416020	2417460	То есть не потомкам,

2417700	2418720	а братьям с сестрами.

2419520	2421960	Представьте, что вам понравился мой цвет глаз,

2422280	2422940	вы жмете мне,

2423380	2425460	дотрагивайтесь до руки, и вот у вас такой же глаз.

2425700	2426020	Вот и все.

2426120	2427140	Вот так работает у бактерий.

2427480	2427700	То есть,

2428040	2428900	как-то вот так.

2429200	2430700	Используя всего лишь эти два правила,

2430960	2434260	в 2014 году бактерии Ричарда пошли еще дальше.

2434620	2435120	Те из них,

2435480	2437020	что не научились есть цитрат,

2437440	2439660	стали есть продукты жизнедеятельности тех,

2440000	2440800	кто ест цитрат.

2441580	2444120	То есть вместо конкуренции они выбрали коллаборацию.

2444860	2447940	И в Колбе зародилась уникальная экосистема,

2448080	2450160	где одни подъедают за другими.

2450400	2451420	Это и есть эволюция.

2452300	2455140	Она научила бактерии забираться в кальмарах и светиться,

2455860	2456700	диктовать мухам,

2457040	2457800	с кем спариваться,

2458480	2461340	находить новые источники пищи и даже создавать

2461660	2463800	сложные сообщества в закрытых колбах.

2465080	2466920	Эксперимент Ричарда Ленски доказал,

2467020	2470120	что эволюция происходит не только под влиянием внешних событий,

2471360	2472420	вроде там падения метеорита.

2473700	2475200	Эволюция идет всегда.

2476220	2479740	И прямо сейчас похожий эксперимент происходит уже в мировом масштабе.

2480960	2485020	В океане плавает огромное количество колб с собственной эволюцией внутри.

2485420	2487360	Это PET-бутылки и разный другой пластик.

2488100	2489920	На нем развиваются особые биопленки,

2490120	2491840	которые так и называются пластисферы.

2492460	2496940	Это уникальная экосистема, где вся пищевая цепочка перестроилась под жизнь в пластике.

2497500	2499700	А бактерии научились есть сам пластик.

2500420	2504280	Они выработали ферменты, которые буквально разрывают его полимерные цепочки.

2504860	2508560	В итоге для каждого популярного вида пластика уже нашлась бактерия,

2508740	2509780	которая его разлагает.

2510080	2510460	Возможно,

2510660	2514160	так же, как 8000 лет назад мы забирали у пчел мед,

2514440	2516440	мы научимся забирать у бактерий их

2516800	2518180	противопластиковые ферменты.

2518720	2523220	Эволюция это и есть самый большой и мощный роевой интеллект на планете.

2524120	2528200	Именно благодаря ему амебы могут превращаться в слизивика.

2529400	2530540	Муравьи могут строить мосты,

2530560	2532840	а пчелы обучают друг друга на языке танцев.

2534020	2538760	Алгоритм этого роевого интеллекта помогает развиваться всему живому на планете.

2539800	2540480	А может быть

2541420	2542720	и за ее пределами тоже.

2543800	2546200	Станислав Лэм в романе «Непобедимый» рассказывает,

2546260	2550280	как на планете Регес-3 происходила эволюция давно забытых там роботов.

2551160	2553860	Первые образовывали огромные ветвистые структуры,

2554620	2555900	похожие на подземные небоскребы.

2557120	2559260	Вторые уменьшились и стали похожи на растения.

2559860	2564640	Наконец, третьи решили брать числом и превратились в бесчисленный рой из робомух.

2565060	2566780	Именно он и стал непобедимым.

2567760	2571560	Робомушки выводили из строя самую мощную технику защиты из силовых полей,

2571900	2574620	прямо как муравьи, которые толпой прогрызают птичье яйцо.

2575020	2576220	В результате люди поняли,

2576500	2577700	что роем не враг.

2578340	2581240	В процессе эволюции он стал частью природных сил планеты,

2581520	2583660	а со стихией бороться бессмысленно.

2584240	2588600	Просто нужно признать, что не все в этом мире создано для нас.

2589720	2591280	Ну а мы с вами теперь понимаем,

2591760	2594000	что часто выгоднее быть небольшим,

2594480	2595200	а крохотным.

2595960	2597100	Не сложным,

2597500	2598080	а многочисленным.

2599380	2602720	Возможно, мы сами являемся частью роевого интеллекта.

2603240	2605320	Наше общество ведет себя как организм,

2605820	2609540	который не похож на каждого отдельного человека, но способен

2610360	2612920	исследовать этот микромир и запускать ракеты в космос.

2614260	2615280	Поэтому подумайте об этом.

2616900	2619040	И не забывайте ставить этому видео лайк,

2619060	2621060	ведь мы перелопатили кучу материала,

2621120	2624360	отбросив все лишнее, оставив самое главное и интересное.

2626240	2630520	Напишите, изменился ли у вас взгляд на микромир вокруг вас.

2630640	2631740	Не убивайте муравьев,

2632460	2633400	мое личное пожелание.

2634320	2635380	Через лупу не жгите.

2636400	2636600	И

2637880	2639100	оцените мою бороду от 0 до 10.

2639500	2640020	И как обычно,

2640320	2641440	прокачивайте свои мозги.

2641760	2642260	Пока.

2700380	2702600	Смотрите все подробности по ссылке в описании.

2702680	2703580	Даже если вы не хотите,

2703700	2703940	просто посмотрите.

2704220	2704660	Это красиво.